date,t,cp_location,cp_location_norm,cp_score
2010-04-28,100,89.04245863848931,0.5217876838814616,0.9756701600288461
2010-04-29,101,89.04453799062637,0.5693077147320778,0.9783422468116315
2010-04-30,102,89.04103109385868,0.617093757435301,0.9653640187675462
2010-05-03,103,98.26207955631666,0.225615259223016,0.9825128202364984
2010-05-04,104,98.33746039427288,0.2696447431298628,0.9898274576619809
2010-05-05,105,98.00494974994724,0.33309763095489314,0.980722552499503
2010-05-06,106,98.01142015088477,0.38040856424358216,0.984035730086359
2010-05-07,107,98.0084957286229,0.42816687006557597,0.9641179275657518
2010-05-10,108,108.0,0.0,0.9979104046439699
2010-05-11,109,99.60969336706977,0.4471574587109635,0.9933273182208427
2010-05-12,110,98.08146546845705,0.5675492634068069,0.990885794308555
2010-05-13,111,98.12344728611245,0.6131691768517881,0.9748681144802089
2010-05-14,112,98.45501666300392,0.644999206523623,0.9623306863612475
2010-05-17,113,98.02458699438597,0.7131149050292395,0.9389224346778486
2010-05-18,114,98.33792430886623,0.745813128149227,0.9538728567637459
2010-05-19,115,98.35093442594399,0.7928126463836195,0.9009121546852177
2010-05-20,116,98.66183028326526,0.8256271293683209,0.8813475886184942
2010-05-21,117,98.01008978462491,0.9042814388273852,0.8202189543752321
2010-05-24,118,98.79298683733778,0.9146196744124867,0.6547744696442983
2010-05-25,119,110.83219609618182,0.38894304303896104,0.6779715292712334
2010-05-26,120,110.7126496609945,0.44225477804788094,0.7536255743160091
2010-05-27,121,108.97988408588331,0.5723864721007946,0.6584991372147866
2010-05-28,122,108.96496003997989,0.6207161885723864,0.7049262569926426
2010-06-01,123,108.98143550725891,0.6675506901305281,0.7348350872618267
2010-06-02,124,108.9783831723707,0.7153150870299667,0.7159664317692913
2010-06-03,125,108.9406415650949,0.7647313540431003,0.7603990920188979
2010-06-04,126,108.98520704053247,0.8102282361651204,0.7322672837593436
2010-06-07,127,118.83866236929968,0.3886351252714436,0.6273368200305058
2010-06-08,128,120.01667255254041,0.3801584498790279,0.6011735573083716
2010-06-09,129,117.97358424806386,0.5250674167588639,0.5689875665303508
2010-06-10,130,120.0099573191215,0.47571631813707155,0.7699072475147316
2010-06-11,131,115.03059031852169,0.7604480800703958,0.7907133612366567
2010-06-14,132,120.34756375812837,0.5548779162796013,0.645246816481555
2010-06-15,133,123.38892169958179,0.4576703952580102,0.5112820783379222
2010-06-16,134,121.67107666246288,0.5870915875017676,0.5039950761430585
2010-06-17,135,126.66333540718202,0.39698402822942774,0.6761342216622697
2010-06-18,136,126.74319033968867,0.44080046001482537,0.7610149550545247
2010-06-21,137,133.8177571743609,0.15153537264948064,0.9978697759677756
2010-06-22,138,130.6774856768466,0.3486911582454,0.8390957300702786
2010-06-23,139,133.96095437655714,0.23995455349727904,0.9404465142472197
2010-06-24,140,133.95324134530526,0.2879408883187972,0.887891586671701
2010-06-25,141,133.97414331631313,0.33456460398508897,0.9357274718441625
2010-06-28,142,133.94442478250167,0.38359881988087285,0.966324669805252
2010-06-29,143,134.88348441722877,0.38650074203672513,0.8192172807965914
2010-06-30,144,134.48990293702298,0.4528617649036678,0.8602544036832988
2010-07-01,145,134.25225906558217,0.5117971873532302,0.8809567693857762
2010-07-02,146,133.89804029632697,0.5762837954130016,0.9053371876808595
2010-07-06,147,133.87300210398902,0.6250951379052846,0.9175938556613069
2010-07-07,148,142.13754504487144,0.2791645216727884,0.8053487402367187
2010-07-08,149,147.03457493561547,0.0935916697325968,0.8154932073662279
2010-07-09,150,142.10060719804255,0.3761615619979737,0.7183368831828089
2010-07-12,151,142.1114102830392,0.42326617699813374,0.6805306877039097
2010-07-13,152,142.10872848997107,0.4710129290489966,0.8060451377372493
2010-07-14,153,142.10279787145166,0.5189143870737306,0.7442672722364412
2010-07-15,154,146.9862032571934,0.3339903210860281,0.7176902891701175
2010-07-16,155,147.0244866447887,0.3797863502481567,0.8840491858168605
2010-07-19,156,146.99973250439155,0.4285841664575455,0.7788062745640705
2010-07-20,157,146.9997979861778,0.47620009589629475,0.8065418071892025
2010-07-21,158,146.99917649387453,0.5238487383869271,0.7507843869531998
2010-07-22,159,150.03141350665626,0.42707554730208264,0.6177061123620924
2010-07-23,160,150.72673128830357,0.44158422436649675,0.7783898851133089
2010-07-26,161,148.98677966733527,0.5720581110792728,0.6627590924149289
2010-07-27,162,148.98671087821592,0.6196804343706707,0.8286105528178443
2010-07-28,163,148.98254592644233,0.6674978130265559,0.8346856863711295
2010-07-29,164,148.93895266603445,0.7171927301888356,0.9421913291088618
2010-07-30,165,150.3656905646635,0.6968718778731662,0.7621928064557444
2010-08-02,166,159.93718019594883,0.2887057049548178,0.7437260503160439
2010-08-03,167,159.6862467387651,0.3482739648207092,0.6737619682621734
2010-08-04,168,159.66827075052691,0.3967490118796707,0.7384119012259405
2010-08-05,169,159.99052972987053,0.429022393815689,0.8281090606205521
2010-08-06,170,167.00731611426232,0.14250875646369887,0.7995939604923115
2010-08-09,171,159.72477112930926,0.5369156605090828,0.8023699800694676
2010-08-10,172,159.98948685572117,0.5719291973466111,0.8462956232964753
2010-08-11,173,159.98139203388206,0.6199337126722829,0.6483412432425824
2010-08-12,174,159.98954659200442,0.6671644479997897,0.6562595911269371
2010-08-13,175,159.95855378623293,0.7162593435127178,0.7370275085972211
2010-08-16,176,159.95532402066993,0.7640321894919079,0.8234323549375496
2010-08-17,177,172.00727485504646,0.237748816426359,0.8372053697802417
2010-08-18,178,172.0130970080526,0.2850906186641621,0.7591068484922772
2010-08-19,179,169.34134115973492,0.4599361352507179,0.7359870928195219
2010-08-20,180,169.31975774994118,0.5085829642885155,0.6758125417841636
2010-08-23,181,169.726186346572,0.5368482692108568,0.6763050356763134
2010-08-24,182,169.6538268898112,0.5879130052470858,0.6802964039031472
2010-08-25,183,169.6623300534592,0.6351271403114673,0.6550264754281989
2010-08-26,184,173.9814574350706,0.4770734554728281,0.7169566497451134
2010-08-27,185,173.99754424556969,0.5239264644966817,0.6301637292401514
2010-08-30,186,173.9951865964151,0.5716577811230907,0.6456016062179156
2010-08-31,187,173.99742051753017,0.6191704515461822,0.7081686155755347
2010-09-01,188,187.9997622108539,1.1323292671336493e-05,0.9173426143480994
2010-09-02,189,184.26109277576938,0.22566224877288646,0.8617980407054789
2010-09-03,190,184.17989356813408,0.27714792532694876,0.8270444726194508
2010-09-07,191,184.06292862134643,0.3303367323168367,0.8049064568507267
2010-09-08,192,181.9600740058562,0.47809171400684763,0.7494562102958431
2010-09-09,193,184.00810163303547,0.42818563652212066,0.6886567902120928
2010-09-10,194,187.0009299363273,0.3332890506510805,0.686536673482151
2010-09-13,195,181.31516015683343,0.6516590401507891,0.6362823421896783
2010-09-14,196,181.3070091174455,0.6996662325025957,0.5857862277884596
2010-09-15,197,184.01036714401283,0.6185539455231984,0.5280121759973636
2010-09-16,198,182.9967076315555,0.7144424937354527,0.5850214382079442
2010-09-17,199,191.72774775161832,0.34629772611341314,0.9694460418178765
2010-09-20,200,191.36602031117906,0.4111418899438545,0.9250076996970465
2010-09-21,201,191.98501317304695,0.42928508699776424,0.9461619009208437
2010-09-22,202,191.9830877673682,0.4769958206015141,0.9559390325467316
2010-09-23,203,191.65807246503977,0.5400917873790588,0.9489678067470343
2010-09-24,204,191.98209162508462,0.5722813511864466,0.8220984279582775
2010-09-27,205,191.81622998798284,0.6277985720008173,0.8624029675891223
2010-09-28,206,191.97979799602726,0.6676286668558449,0.8957160916393264
2010-09-29,207,191.57984034991688,0.7342933166706248,0.9258529718639965
2010-09-30,208,191.8987792073775,0.7667247996486911,0.8786635072308271
2010-10-01,209,188.0003751331681,0.9999821365158051,0.9425297468473687
2010-10-04,210,197.07212895274984,0.6156129070119126,0.6829599120563603
2010-10-05,211,198.99960472703523,0.5714473939507032,0.6707784972429329
2010-10-06,212,199.0144304726511,0.618360453683281,0.7012564984638165
2010-10-07,213,198.92176343264572,0.670392217493061,0.9123313900271578
2010-10-08,214,194.6621039456078,0.9208521930662947,0.8188468980239914
2010-10-11,215,206.01221701770135,0.4279896658237454,0.6242631009861483
2010-10-12,216,204.97100106749258,0.5251904253574962,0.6241784415450575
2010-10-13,217,204.95568073891909,0.5735390124324246,0.6355151298881822
2010-10-14,218,204.92081496589395,0.6228183349574308,0.6855468041549899
2010-10-15,219,204.93467025660172,0.6697776068284895,0.7693333491694001
2010-10-18,220,204.95706672320907,0.7163301560376635,0.8420816138387154
2010-10-19,221,204.9789437389314,0.7629074410032664,0.7732291198518053
2010-10-20,222,211.9627751350496,0.4779630888071614,0.7972482965919971
2010-10-21,223,211.99640157766595,0.5239808772540024,0.8611368637338183
2010-10-22,224,211.98345304601517,0.5722165216183251,0.9030438165457007
2010-10-25,225,211.92601024559005,0.6225709406861881,0.9125193656721567
2010-10-26,226,211.94492661823298,0.6692892086555722,0.8136186509574983
2010-10-27,227,211.9882739824473,0.7148440960739376,0.8347202167498201
2010-10-28,228,211.9854917684253,0.7625956300749854,0.8991758104527245
2010-10-29,229,211.6566678536098,0.8258729593519141,0.9370817894736059
2010-11-01,230,211.59036714198203,0.8766491837151416,0.9645095036994018
2010-11-02,231,211.5482124460273,0.9262755978082241,0.9790293260754847
2010-11-03,232,222.61284533860078,0.44700736482853437,0.9906436929271385
2010-11-04,233,233.0,0.0,0.9659599673221339
2010-11-05,234,233.9999999956747,2.0596671458319872e-10,0.8243693740162841
2010-11-08,235,232.01208912111022,0.14228147042332276,0.8654878319965615
2010-11-09,236,232.03020754598927,0.18903773590527284,0.897673849806556
2010-11-10,237,232.0186337535995,0.23720791649526246,0.8291378674695691
2010-11-11,238,232.02561350553427,0.2844945949745587,0.7880097789272364
2010-11-12,239,229.40992301315046,0.4566703327071209,0.8960273801941421
2010-11-15,240,231.12233119138816,0.4227461337434211,0.8374244400742386
2010-11-16,241,230.6746134196297,0.4916850752557282,0.8489538587404173
2010-11-17,242,230.25369345518448,0.5593479307055012,0.7690468957665759
2010-11-18,243,230.71201049979837,0.5851423571524587,0.9930148978009798
2010-11-19,244,238.0083456606639,0.28531687330171873,0.8519650409488644
2010-11-22,245,238.0000715091158,0.3333299281373429,0.7756799836124324
2010-11-23,246,238.0398976589382,0.37905249243151423,0.7958656442911427
2010-11-24,247,237.93977803828247,0.43143914103416814,0.8604981564627887
2010-11-26,248,230.73580261955493,0.8221046371640509,0.9953747518927167
2010-11-29,249,238.00610367268283,0.5235188727293892,0.7284237257354125
2010-11-30,250,238.01538930984808,0.5706957471500916,0.6576531082580342
2010-12-01,251,238.01109119257757,0.6185194670201158,0.7233776639455001
2010-12-02,252,245.00322811333496,0.3331796136507164,0.7232887521997633
2010-12-03,253,245.02777408661575,0.37962980539925,0.6737845422428554
2010-12-06,254,245.00138294461576,0.4285055740659164,0.6271908687879053
2010-12-07,255,238.36126412442852,0.7923207559795945,0.8713258651822788
2010-12-08,256,238.28130933430265,0.8437471745570168,0.7936445927527842
2010-12-09,257,245.35224042516649,0.554655217849215,0.5439009745577512
2010-12-10,258,252.64695653593157,0.25490683162230643,0.9935942485570175
2010-12-13,259,252.6177218961913,0.3039180049432708,0.9980687800032876
2010-12-14,260,248.6535165935801,0.5403087336390432,0.729815119369499
2010-12-15,261,252.50372369655548,0.40458458587831037,0.9990260823005839
2010-12-16,262,252.30831084800258,0.4615090072379725,0.9993853639349894
2010-12-17,263,252.29243182760578,0.509884198685439,0.9973399813599412
2010-12-20,264,252.15688830664396,0.5639576996836208,0.9991056418418868
2010-12-21,265,252.26086565227385,0.6066254451298166,0.9992826740167261
2010-12-22,266,252.14933116311835,0.6595556588991263,0.9997881540925823
2010-12-23,267,252.09975524730967,0.7095354644138251,0.999910599063535
2010-12-27,268,252.10498722871162,0.7569053700613514,0.9996976817003731
2010-12-28,269,252.1050182221365,0.8045229418030241,0.999866078055062
2010-12-29,270,252.2888392840756,0.8433886055202092,0.999381399623294
2010-12-30,271,251.9849375874082,0.9054791625043709,0.9998276993078704
2010-12-31,272,252.00054229985483,0.9523551285783415,0.9998156304392651
2011-01-03,273,263.98237975305886,0.42941048794957787,0.6474757144657495
2011-01-04,274,272.30165749737694,0.08087345250586016,0.8291761332413088
2011-01-05,275,272.05352894725155,0.1403081453689738,0.7836816739828929
2011-01-06,276,272.00318128704754,0.19032470061678386,0.7650433941806782
2011-01-07,277,272.0053433733667,0.23784079174444223,0.7353992357042822
2011-01-10,278,272.0217707809729,0.28467758185843467,0.7007148996096014
2011-01-11,279,268.7848802606426,0.48643427330273425,0.7100689929585114
2011-01-12,280,272.07442111598255,0.3774085182865455,0.765931182594281
2011-01-13,281,272.02197329149783,0.4275250813572462,0.7246505606729831
2011-01-14,282,272.02228156810116,0.47512944913803984,0.6857518224815071
2011-01-18,283,272.0145749822613,0.5231154770351758,0.7083470715223388
2011-01-19,284,283.99998551064715,6.899691833322799e-07,0.8608165825567318
2011-01-20,285,279.3022779726673,0.2713200965396525,0.8725186444994758
2011-01-21,286,279.00073494655516,0.3332983358783259,0.8125437020917838
2011-01-24,287,279.010741012743,0.38044090415509607,0.8273593756762343
2011-01-25,288,279.047647832349,0.42630248417385647,0.7620401224164484
2011-01-26,289,279.0098162958101,0.47572303353285317,0.7147501643527063
2011-01-27,290,279.038467520174,0.5219777371345723,0.6499778186790347
2011-01-28,291,290.7244404360464,0.0131218839977908,0.9885832660042088
2011-01-31,292,290.0631382176329,0.09223151344605185,0.9823262285793024
2011-02-01,293,290.29192269126673,0.1289560623206317,0.9946779006776321
2011-02-02,294,290.02472906628526,0.18929861589117808,0.9875305476082108
2011-02-03,295,290.02986473142334,0.23667310802745978,0.9883899325138441
2011-02-04,296,290.0018784119658,0.2856248375254392,0.9744282376617123
2011-02-07,297,290.03084211444576,0.33186466121686853,0.9601337207893191
2011-02-08,298,290.0196315205985,0.38001754663816556,0.9333041235435194
2011-02-09,299,290.0641023413404,0.42551893612664754,0.9055456161343346
2011-02-10,300,290.01540139915386,0.4754570762307686,0.8590104758657362
2011-02-11,301,290.0148578569026,0.5231020068141615,0.8016476351484878
2011-02-14,302,293.94886569289054,0.38338734795759355,0.9835637269760235
2011-02-15,303,293.9417092227243,0.43134717987027216,0.9822120503736685
2011-02-16,304,293.91483661542424,0.4802458754559888,0.9821290967839201
2011-02-17,305,293.92345726021694,0.527454416180146,0.9928363539809641
2011-02-18,306,293.97997874518404,0.5723819645150456,0.9950348557441719
2011-02-22,307,306.9999993016994,3.325240933398683e-08,0.966907858131156
2011-02-23,308,306.1539862203831,0.08790541807699508,0.9369253598499742
2011-02-24,309,299.4741092105159,0.4536138471182902,0.8281239656072508
2011-02-25,310,299.1063439697185,0.5187455252514989,0.8474841726391846
2011-02-28,311,293.94786257110263,0.812006544233208,0.9119918514244265
2011-03-01,312,299.89211893061434,0.5765657652088407,0.8510090630715587
2011-03-02,313,306.0974204596533,0.32869426382603434,0.9758442082327158
2011-03-03,314,306.0449658705377,0.37881114902201524,0.9916554162537253
2011-03-04,315,306.01995076610774,0.4276213920901076,0.9994167966658597
2011-03-07,316,304.04818351782745,0.5691341181986926,0.9969406716472293
2011-03-08,317,306.057296394759,0.5210811240590942,0.9973766085543745
2011-03-09,318,309.00292360745084,0.42843220916900765,0.7302483664578892
2011-03-10,319,309.0700456895727,0.4728549671632057,0.8138453313347118
2011-03-11,320,309.01432281744394,0.5231274848836219,0.7755611413457897
2011-03-14,321,306.0019201368399,0.7141942791981007,0.9524342359448628
2011-03-15,322,306.02084971245034,0.7609119184547456,0.8707070050351524
2011-03-16,323,303.60541804721623,0.9235515215611317,0.7999614638722341
2011-03-17,324,309.0013038984768,0.7142236238820568,0.674206069841129
2011-03-18,325,318.0156225880772,0.3325894005677534,0.606972023689005
2011-03-21,326,318.0254384008352,0.37974102853165786,0.6352670432774367
2011-03-22,327,318.0159850054331,0.4278102378365193,0.6005885127506396
2011-03-23,328,314.98417607867344,0.6198011391107885,0.5735667641925708
2011-03-24,329,318.0056830577559,0.5235389020116237,0.6138126107522579
2011-03-25,330,319.99962902846244,0.47620814150178875,0.5371958882362476
2011-03-28,331,319.7197350624216,0.5371554732180195,0.536686552387557
2011-03-29,332,319.67245919427927,0.5870257526533681,0.5462066065782618
2011-03-30,333,314.99171655633126,0.8575373068413688,0.6197267555429071
2011-03-31,334,326.7039308715778,0.3474318632581988,0.9437943641278602
2011-04-01,335,326.7247488623813,0.394059577981842,0.9720741103541477
2011-04-04,336,328.61915734568134,0.35146869782469786,0.943499476062649
2011-04-05,337,333.3656668918327,0.17306348134130053,0.9963987047662615
2011-04-06,338,330.0285510373394,0.3795928077457423,0.9980713799913474
2011-04-07,339,329.9618852969237,0.43038641443220493,0.9978348122793259
2011-04-08,340,327.7994756625994,0.5809773494000297,0.9987818852325326
2011-04-11,341,328.4340084508699,0.5983805499585764,0.9972693584206019
2011-04-12,342,327.7254566277786,0.6797401605819708,0.9989047991396791
2011-04-13,343,323.8426994828298,0.9122524055795334,0.9976522582432916
2011-04-14,344,323.00003786276943,0.9999981970109795,0.9980638753328839
2011-04-15,345,326.969815370784,0.8585802204388583,0.9440060457496878
2011-04-18,346,326.75180603872747,0.9165806648225017,0.8199370190493298
2011-04-19,347,326.41680183048163,0.980152293786589,0.8930059701252178
2011-04-20,348,345.0251396537723,0.141660016487032,0.9781850617088756
2011-04-21,349,340.15719353885504,0.4210860219592838,0.9251614942826981
2011-04-25,350,339.53445796672344,0.4983591444417411,0.8802079829480212
2011-04-26,351,340.06778776494644,0.5205815350025502,0.9493105239624591
2011-04-27,352,339.653911257039,0.5879089877600476,0.9222856385265161
2011-04-28,353,345.07706704935333,0.37728252145936514,0.9591030373782956
2011-04-29,354,345.4723971444058,0.4060763264568658,0.9421579541683613
2011-05-02,355,345.4927910677897,0.4527242348671566,0.9615392228674462
2011-05-03,356,345.488243489837,0.5005598338172869,0.9614809722157251
2011-05-04,357,338.1442149454772,0.8978945264058482,0.9852858040201654
2011-05-05,358,340.5871303212884,0.8291842704148389,0.8957897404849516
2011-05-06,359,350.03191599375464,0.4270516193450173,0.7346452078184054
2011-05-09,360,353.40453357663273,0.3140698296841557,0.743337685490836
2011-05-10,361,350.09453841080756,0.5193076947234496,0.8255812960407214
2011-05-11,362,355.1012098717287,0.328513815631966,0.74199529422119
2011-05-12,363,354.0525108981324,0.42607090961274163,0.7246319238754992
2011-05-13,364,354.4286678234013,0.4557777226951749,0.7342441832249592
2011-05-16,365,354.2232822817723,0.5131770342013191,0.7352567416403839
2011-05-17,366,353.3930306271453,0.6003318748978418,0.7496698598563741
2011-05-18,367,356.3011874928893,0.5094672622433661,0.8188848658203782
2011-05-19,368,358.5593206887634,0.44955615767793233,0.9002568434077578
2011-05-20,369,358.92813141115033,0.4796127899452223,0.9338109819766863
2011-05-23,370,358.51689364062213,0.5468145885418034,0.9447847205155977
2011-05-24,371,358.4623045711352,0.5970331156602297,0.9587089552056837
2011-05-25,372,358.4980663022297,0.6429492237033482,0.9998487520095741
2011-05-26,373,366.04739723355925,0.3310763222114642,0.8259039995146505
2011-05-27,374,366.0515506292517,0.3784975890832514,0.8875984397416015
2011-05-31,375,366.0579301121244,0.4258128518036009,0.9021827746338225
2011-06-01,376,374.9967278323975,0.04777486512392941,0.9590228129982831
2011-06-02,377,374.91462591754527,0.09930352773593973,0.896862196923022
2011-06-03,378,374.7170338542605,0.15633172122569153,0.8488691955080168
2011-06-06,379,374.03515436428995,0.23642122074809754,0.8154888281860473
2011-06-07,380,374.0486345529033,0.283398354623652,0.7849280796191946
2011-06-08,381,374.0021966425733,0.3332287313060322,0.7003073438388265
2011-06-09,382,374.0013109635043,0.3808899541188431,0.7023904460627415
2011-06-10,383,374.1063225619623,0.4235084494303659,0.7229370570049223
2011-06-13,384,374.05532728599763,0.47355584352392216,0.726950889876876
2011-06-14,385,374.0169092834957,0.5230043198335385,0.7955400293821705
2011-06-15,386,365.99086583208043,0.9528159127580748,0.7208353608259246
2011-06-16,387,384.01591597826615,0.14209923913018332,0.6685771755547427
2011-06-17,388,380.56406496818187,0.35409214437229203,0.6379166034708346
2011-06-20,389,381.0245430041158,0.37978366647067624,0.6026448953206485
2011-06-21,390,384.00056589080066,0.28568733853330197,0.6320881831848674
2011-06-22,391,380.5008961259514,0.4999573273356483,0.6360623521704574
2011-06-23,392,380.4041211519655,0.5521847070492614,0.6244315663137645
2011-06-24,393,376.99220122023144,0.7622761323699316,0.6436802914202076
2011-06-27,394,376.96419476153943,0.8112288208790747,0.6721565537750374
2011-06-28,395,376.9947858696082,0.8573911490662751,0.6916792430614446
2011-06-29,396,386.9764608315638,0.4296923413541035,0.6208228234646495
2011-06-30,397,386.9828293033687,0.47700812841101414,0.6115866441047446
2011-07-01,398,393.9996610048216,0.19049233310373448,0.8763043217265594
2011-07-05,399,393.99898990562696,0.23814333782728778,0.7537073739529093
2011-07-06,400,386.99764324481686,0.6191598454849115,0.6600922655863934
2011-07-07,401,386.99759371528967,0.6667812516528729,0.6859834288173928
2011-07-08,402,386.9789615579075,0.7152875448615478,0.7076536368003523
2011-07-11,403,394.43291977089456,0.4079562013859735,0.7851339592742375
2011-07-12,404,391.9879724615309,0.572001311355672,0.8116279949837245
2011-07-13,405,393.9379603912952,0.5267637908907058,0.8619101001580106
2011-07-14,406,393.9293174392449,0.5747944076550036,0.8449310443270668
2011-07-15,407,393.9294781376426,0.6224058029693997,0.7147813414663662
2011-07-18,408,400.0205946572026,0.37997168299035267,0.6218136498212605
2011-07-19,409,400.17633826146835,0.42017436850150736,0.7058304572540298
2011-07-20,410,400.0451043967362,0.4740426477744677,0.6787315399238677
2011-07-21,411,401.5803545367619,0.44855454586848154,0.6184261394168916
2011-07-22,412,398.97672827069977,0.6201557966333444,0.7223159417741247
2011-07-25,413,398.9833976663099,0.6674572539852436,0.717705143141292
2011-07-26,414,403.9900806761234,0.47666282494650486,0.7068061594992403
2011-07-27,415,415.0,0.0,nan
2011-07-28,416,407.80325962648055,0.3903209701675927,0.5638707419283526
2011-07-29,417,406.6029283434463,0.49509865031208056,0.5434074833322453
2011-08-01,418,403.9645808709936,0.6683532918574483,0.598387343514521
2011-08-02,419,408.4984071802091,0.5000758485614721,0.6985943176277165
2011-08-03,420,408.02486901988107,0.5702443323866159,0.703575051018116
2011-08-04,421,420.9999972485559,1.3102114627101748e-07,0.9903188475009688
2011-08-05,422,418.7798154130488,0.1533421231881513,0.9736717384267506
2011-08-08,423,422.9999999999999,5.4136589391245725e-15,0.980908372046451
2011-08-09,424,420.8211126829936,0.15137558652411426,0.9999360915747871
2011-08-10,425,420.53557223238147,0.21259179845802528,0.9998942996725019
2011-08-11,426,420.3371812970825,0.26965803347226147,0.9999704685902554
2011-08-12,427,419.7525834017124,0.3451150761089333,0.9999160931596155
2011-08-15,428,419.6135076435124,0.399356778880363,0.9997930922060566
2011-08-16,429,419.4988509332186,0.4524356698467337,0.9994002206033211
2011-08-17,430,419.2931322438499,0.5098508455309559,0.9981286980352342
2011-08-18,431,419.5088850802202,0.5471959485609437,0.9991292633657924
2011-08-19,432,419.527527691416,0.593927252789713,0.996925059842225
2011-08-22,433,419.12005497761965,0.6609497629704931,0.9994192753481062
2011-08-23,434,418.94897105467794,0.7167156640629552,0.9988648802851671
2011-08-24,435,426.6633714645433,0.396982311212225,0.65639507744479
2011-08-25,436,426.98079833672983,0.4294857934890556,0.7451775077867261
2011-08-26,437,434.9754897069839,0.09640525204838468,0.6665412317605522
2011-08-29,438,426.68323548550194,0.5388935483094315,0.8041534752666317
2011-08-30,439,426.8169300293075,0.5801461890805946,0.8807945407271671
2011-08-31,440,426.64382622608133,0.6360082749485081,0.9358155995795916
2011-09-01,441,426.98632806550216,0.6673177111665636,0.9663677748379157
2011-09-02,442,426.63013202916517,0.7318984748016587,0.9711859029593528
2011-09-06,443,422.0000359874202,0.999998286313325,0.9587935705967807
2011-09-07,444,426.19549001894126,0.8478338086218449,0.9839931412125631
2011-09-08,445,424.0000074841309,0.9999996436128148,0.885059742315824
2011-09-09,446,425.00050037912496,0.999976172422621,0.832604902152218
2011-09-12,447,435.00396521299655,0.5712397517620692,0.6902043405262948
2011-09-13,448,439.4994450971503,0.4047883287071272,0.6402713790816505
2011-09-14,449,439.4213413566897,0.4561266020623948,0.6755803289206264
2011-09-15,450,439.4446092726007,0.5026376536856809,0.6746387564484243
2011-09-16,451,438.94536088735396,0.5740304339355259,0.724214705296383
2011-09-19,452,438.7875708632774,0.6291632922248866,0.7852093036701732
2011-09-20,453,446.89238924114244,0.29083860756464575,0.9696984236764112
2011-09-21,454,443.00802691404056,0.5234272898075926,0.6107232178730646
2011-09-22,455,446.9264594733905,0.3844543107909295,0.8341508986831319
2011-09-23,456,447.6957388433304,0.3954410074604577,0.7067758340654157
2011-09-26,457,448.0206444561104,0.42758835923283794,0.7284640486293907
2011-09-27,458,447.916774797834,0.4801535810555227,0.7304753722887172
2011-09-28,459,447.6779299229906,0.5391461941433054,0.72003945150244
2011-09-29,460,453.0661502130117,0.3301833231899179,0.6938306289829015
2011-09-30,461,452.1712576196911,0.42041630382423245,0.6941650658236203
2011-10-03,462,452.10053468885184,0.4714031100546744,0.6701233917256131
2011-10-04,463,451.99082768253334,0.524246300831746,0.7055823096473586
2011-10-05,464,453.0609430668414,0.5209074730075529,0.7322984896966762
2011-10-06,465,450.57076275870475,0.6871065352997741,0.7052157202612577
2011-10-07,466,458.0636044570497,0.3779235972833487,0.7564176262085325
2011-10-10,467,458.0523911473683,0.42607661203007974,0.8371890295839531
2011-10-11,468,458.0562184812091,0.4735134056567095,0.9123084398608353
2011-10-12,469,458.043681387229,0.5217294577509993,0.8816396082919912
2011-10-13,470,458.03598581883375,0.5697149610079166,0.8459897509276711
2011-10-14,471,458.0285214593448,0.6176894543169142,0.807021493022538
2011-10-17,472,458.0427628136295,0.6646303422081187,0.7842843570880899
2011-10-18,473,467.95179985255055,0.24039048321187856,0.7620979481817828
2011-10-19,474,467.97993642511454,0.2866696940421645,0.7986434198651516
2011-10-20,475,467.98242592273687,0.33417019415538735,0.8651910643473114
2011-10-21,476,463.0530509605996,0.6165213828285909,0.693972163177933
2011-10-24,477,467.96365207628736,0.4303022820815543,0.7741080352545017
2011-10-25,478,467.9752364618057,0.47736969229496634,0.7373250917727838
2011-10-26,479,467.9887308266742,0.5243461511107517,0.7689806085877184
2011-10-27,480,463.01865726543826,0.8086353683124636,0.6811592068230341
2011-10-28,481,462.9524850302728,0.8594054747489152,0.7044893432137601
2011-10-31,482,462.94320695788315,0.9074663353388976,0.710933752950424
2011-11-01,483,482.995269277314,0.00022527250885808652,0.6688566396818876
2011-11-02,484,477.0250406005581,0.33214092378294763,0.780201874962636
2011-11-03,485,477.0202782859212,0.3799867482894656,0.7546828582055645
2011-11-04,486,477.0437582220343,0.4264877037126531,0.6960479193101232
2011-11-07,487,477.01375052186154,0.47553568943516483,0.6454144339411684
2011-11-08,488,477.027706577893,0.5224901629574755,0.6244747803583508
2011-11-09,489,477.00762719893254,0.571065371479403,0.7788363022716683
2011-11-10,490,477.01130723945477,0.6185091790735826,0.7105834824856291
2011-11-11,491,477.020613749192,0.6656850595622846,0.6694612237938552
2011-11-14,492,477.0048285876848,0.7140557815388184,0.6064937690141106
2011-11-15,493,486.3830606885724,0.3150923481632184,0.6154289239926118
2011-11-16,494,486.2866526800149,0.3673022533326226,0.6295041640271634
2011-11-17,495,486.28251282305905,0.41511843699718803,0.6143779299727761
2011-11-18,496,485.76099529620905,0.487571652561474,0.7058592527958014
2011-11-21,497,485.9817907457116,0.5246766311565916,0.6607739488105453
2011-11-22,498,485.9849611476947,0.5721447072526324,0.6875637515842372
2011-11-23,499,485.97639695383157,0.6201715736270682,0.801000565866674
2011-11-25,500,491.97085259639005,0.382340352552855,0.85853265576383
2011-11-28,501,492.2465362393325,0.4168316076508334,0.7092320663324575
